word,count,corpus,label,Zdenka_old_hand_label
φαῦλος,297,pagan_300_600,-1.0,
ὀξύς,297,pagan_300_600,-1.0,
σάρξ,296,pagan_300_600,-1.0,
γείτων,296,pagan_300_600,-1.0,
τίμιος,295,pagan_300_600,-1.0,
ἀγών,295,pagan_300_600,-1.0,
διάκρισις,295,pagan_300_600,-1,
λύσις,294,pagan_300_600,-1.0,
ἐπιθυμέω,291,pagan_300_600,4,
συμπλέκω,291,pagan_300_600,-1,
ἄρτιος,290,pagan_300_600,-1.0,
χωρίον,289,pagan_300_600,-1.0,
σύγγραμμα,289,pagan_300_600,-1.0,
συντάσσω,289,pagan_300_600,-1,
περιλαμβάνω,289,pagan_300_600,-1.0,
πλήσσω,288,pagan_300_600,5,
πρόνοια,288,pagan_300_600,-1.0,
ῥοπή,288,pagan_300_600,-1.0,
ἀμείβω,287,pagan_300_600,-1.0,
παρίστημι,287,pagan_300_600,-1.0,
θεάομαι,286,pagan_300_600,-1.0,
πνεῦμα,286,pagan_300_600,-1.0,
δεῖξις,286,pagan_300_600,-1.0,
προηγέομαι,286,pagan_300_600,-1.0,
ἐχθρός,285,pagan_300_600,7.0,
διδάσκαλος,285,pagan_300_600,-1.0,
ἐπιφέρω,283,pagan_300_600,-1.0,
πρέσβυς,283,pagan_300_600,-1.0,
ὀργή,283,pagan_300_600,5.0,
ἱερόν,283,pagan_300_600,-1.0,
ἔνειμι,283,pagan_300_600,-1.0,
παρατίθημι,282,pagan_300_600,-1.0,
ξένος,281,pagan_300_600,7,
ὑλικός,281,pagan_300_600,-1.0,
ἀριστερός,280,pagan_300_600,-1.0,
αἷμα,280,pagan_300_600,5.0,
ἡμικύκλιον,280,pagan_300_600,-1,
ἀπέχω,279,pagan_300_600,-1.0,
ἐπίνοια,279,pagan_300_600,-1.0,
φώς,278,pagan_300_600,-1,
ὅπλον,278,pagan_300_600,5.0,
ἀκοή,278,pagan_300_600,-1.0,
προσαγορεύω,277,pagan_300_600,-1.0,
γραφή,277,pagan_300_600,-1.0,
φθέγγομαι,277,pagan_300_600,-1.0,
ἀποτελέω,277,pagan_300_600,-1.0,
τελευτή,277,pagan_300_600,-1.0,
ὁρμάω,276,pagan_300_600,-1.0,
ἐντελέχεια,276,pagan_300_600,-1.0,
σίδηρος,275,pagan_300_600,-1.0,
γνωρίζω,275,pagan_300_600,-1.0,
γνωστικός,275,pagan_300_600,-1.0,
ἐπιτρέπω,274,pagan_300_600,-1.0,
ἀποδεικτικός,273,pagan_300_600,-1.0,
καπνώδης,273,pagan_300_600,-1,
φάσκω,272,pagan_300_600,-1.0,
ἄνισος,272,pagan_300_600,-1.0,
οἶνος,271,pagan_300_600,-1.0,
διαιρετικός,271,pagan_300_600,-1.0,
δημιουργός,270,pagan_300_600,-1.0,
ἶρις,270,pagan_300_600,-1,
μ,269,pagan_300_600,-1,
μέθοδος,269,pagan_300_600,-1.0,
πλάτος,269,pagan_300_600,-1.0,
ἐκτίθημι,268,pagan_300_600,-1.0,
οἰκέω,268,pagan_300_600,-1.0,
τύραννος,268,pagan_300_600,6.0,
συμβάλλω,268,pagan_300_600,-1.0,
ἀθήνη,268,pagan_300_600,-1.0,
προάγω,267,pagan_300_600,-1.0,
κῶνος,267,pagan_300_600,-1,
ἐγγίγνομαι,266,pagan_300_600,-1.0,
θεωρητικός,266,pagan_300_600,-1.0,
πλάτη,266,pagan_300_600,-1,
ψῆφος,265,pagan_300_600,-1.0,
πλέω,264,pagan_300_600,-1.0,
ἐπιτήδειος,264,pagan_300_600,-1.0,
ἀποκρίνω,264,pagan_300_600,-1.0,
προαίρεσις,263,pagan_300_600,-1.0,
τρέχω,263,pagan_300_600,-1.0,
προσθήκη,263,pagan_300_600,-1.0,
κινητός,263,pagan_300_600,-1.0,
πόλος,262,pagan_300_600,-1,
ἐπιστητός,262,pagan_300_600,-1.0,
ἀναξαγόρας,262,pagan_300_600,-1.0,
ὑγρότης,262,pagan_300_600,-1.0,
ἰδιότης,262,pagan_300_600,-1.0,
ῥέω,261,pagan_300_600,-1.0,
ῥίπτω,261,pagan_300_600,-1,
πληρόω,261,pagan_300_600,-1.0,
τίμαιος,261,pagan_300_600,-1,
ἐλαχύς,260,pagan_300_600,-1.0,
νῆσος,259,pagan_300_600,-1.0,
δρόμος,259,pagan_300_600,-1.0,
δεσπότης,259,pagan_300_600,6.0,
πίστις,258,pagan_300_600,-1.0,
ἔρομαι,258,pagan_300_600,-1.0,
κουφότης,258,pagan_300_600,-1.0,
ὄρεξις,257,pagan_300_600,-1.0,
δῶρον,257,pagan_300_600,-1.0,
ἐνίστημι,256,pagan_300_600,-1.0,
οἶκος,256,pagan_300_600,-1.0,
πλοῦτος,256,pagan_300_600,-1.0,
μέλω,256,pagan_300_600,-1,
φθάνω,256,pagan_300_600,-1.0,
φίλιππος,256,pagan_300_600,-1.0,
πυθαγόρειος,255,pagan_300_600,-1.0,
ἱκανός,254,pagan_300_600,-1.0,
χρυσός,254,pagan_300_600,-1.0,
ποιόω,254,pagan_300_600,-1,
στόμα,253,pagan_300_600,-1.0,
ἀναφέρω,252,pagan_300_600,-1.0,
ἐλλείπω,251,pagan_300_600,-1.0,
βάθος,250,pagan_300_600,-1.0,
δῖος,250,pagan_300_600,-1,
τελειόω,250,pagan_300_600,-1,
συνώνυμος,250,pagan_300_600,-1.0,
ἐπέρχομαι,249,pagan_300_600,-1.0,
σπέρμα,249,pagan_300_600,-1.0,
ἄδικος,249,pagan_300_600,4.0,
αι,249,pagan_300_600,-1,
ἀρχαῖος,248,pagan_300_600,-1.0,
νοσέω,248,pagan_300_600,-1.0,
ἐξηγέομαι,247,pagan_300_600,-1.0,
φρόνησις,247,pagan_300_600,-1.0,
κόλπος,246,pagan_300_600,-1.0,
σπουδή,246,pagan_300_600,-1.0,
μέλος,246,pagan_300_600,-1.0,
μισέω,246,pagan_300_600,3.0,
συμφέρω,245,pagan_300_600,-1.0,
ἔπαινος,245,pagan_300_600,-1.0,
παιδεύω,245,pagan_300_600,-1.0,
παραλείπω,245,pagan_300_600,-1.0,
χαλκός,245,pagan_300_600,-1.0,
ὕπαρξις,245,pagan_300_600,-1,
παραβάλλω,244,pagan_300_600,-1,
φόνος,243,pagan_300_600,5.0,
γλῶσσα,243,pagan_300_600,-1.0,
ὁποῖος,243,pagan_300_600,-1,
τομή,242,pagan_300_600,-1.0,
εὔχομαι,242,pagan_300_600,-1.0,
κανών,241,pagan_300_600,-1.0,
αἰθήρ,241,pagan_300_600,-1.0,
ἐνδίδωμι,241,pagan_300_600,-1,
τρέπω,240,pagan_300_600,-1.0,
εἰσέρχομαι,240,pagan_300_600,-1.0,
ἀφροδίτη,240,pagan_300_600,-1.0,
μέτειμι,240,pagan_300_600,-1.0,
ὄγκος,240,pagan_300_600,-1.0,
γαῖα,240,pagan_300_600,-1,
ἀπαιτέω,239,pagan_300_600,-1.0,
δικαστήριον,239,pagan_300_600,-1.0,
κέρδος,239,pagan_300_600,-1.0,
ψόφος,238,pagan_300_600,-1.0,
καίω,238,pagan_300_600,-1.0,
γνωστός,238,pagan_300_600,-1.0,
ἔνστασις,238,pagan_300_600,-1,
καρπός,237,pagan_300_600,-1.0,
ὑποθετικός,237,pagan_300_600,-1.0,
μεθίστημι,237,pagan_300_600,-1,
ἐπιζεύγνυμι,237,pagan_300_600,-1,
μεταβαίνω,236,pagan_300_600,-1,
ἀφίστημι,236,pagan_300_600,5,
διονύσος,236,pagan_300_600,-1,
τεῖχος,235,pagan_300_600,-1.0,
θαρσέω,235,pagan_300_600,-1.0,
ἀπολαμβάνω,235,pagan_300_600,-1.0,
ἀπολαύω,235,pagan_300_600,-1.0,
δημόκριτος,234,pagan_300_600,-1.0,
ἀφοράω,233,pagan_300_600,-1,
στρατός,233,pagan_300_600,-1.0,
κάθετος,233,pagan_300_600,-1.0,
ὑπερβολή,232,pagan_300_600,3,
δάκρυον,232,pagan_300_600,-1.0,
διαλεκτικός,232,pagan_300_600,-1.0,
λογισμός,231,pagan_300_600,-1.0,
πυκνός,231,pagan_300_600,-1.0,
πολιτικός,231,pagan_300_600,-1.0,
αἵρεσις,231,pagan_300_600,-1.0,
ἀμέριστος,231,pagan_300_600,-1,
γβ,231,pagan_300_600,-1.0,
δοῦλος,230,pagan_300_600,-1.0,
αἰσχρός,230,pagan_300_600,4.0,
περίοδος,230,pagan_300_600,-1.0,
ἀποθνήσκω,230,pagan_300_600,5,
ἀθηναῖος,230,pagan_300_600,-1.0,
βιάζω,229,pagan_300_600,5.0,
πρόδηλος,229,pagan_300_600,-1.0,
εἰδικός,229,pagan_300_600,-1,
κτείνω,229,pagan_300_600,5.0,
στρατόπεδον,228,pagan_300_600,-1.0,
ἐγκαλέω,228,pagan_300_600,5.0,
τιμωρία,228,pagan_300_600,5.0,
ἔπος,227,pagan_300_600,-1.0,
λύπη,226,pagan_300_600,-1,
ῥώμη,226,pagan_300_600,-1.0,
λούω,226,pagan_300_600,-1,
σοφιστής,226,pagan_300_600,2.0,
συζυγία,226,pagan_300_600,-1.0,
πατρίς,225,pagan_300_600,-1.0,
ὁρμή,225,pagan_300_600,-1.0,
ἦθος,225,pagan_300_600,-1.0,
ἐπινοέω,225,pagan_300_600,-1.0,
εὔνοια,223,pagan_300_600,-1.0,
πολεμέω,223,pagan_300_600,5.0,
πίνω,223,pagan_300_600,-1.0,
ὑπερέχω,223,pagan_300_600,-1.0,
ἐξαιρέω,222,pagan_300_600,-1,
βοάω,222,pagan_300_600,-1.0,
κατηγορικός,222,pagan_300_600,-1.0,
ἀπαντάω,221,pagan_300_600,-1.0,
λῆμμα,221,pagan_300_600,-1,
κρύπτω,221,pagan_300_600,-1.0,
πλανάω,221,pagan_300_600,2,
γελάω,221,pagan_300_600,-1,
μεσότης,220,pagan_300_600,-1,
ἐφίημι,219,pagan_300_600,-1,
ἰατρικός,219,pagan_300_600,-1.0,
βασιλεία,219,pagan_300_600,-1.0,
χέω,219,pagan_300_600,-1,
ὁρατός,219,pagan_300_600,-1.0,
ἑτερότης,219,pagan_300_600,-1,
διαλαμβάνω,219,pagan_300_600,-1.0,
λυαῖος,219,pagan_300_600,-1,
γενναῖος,218,pagan_300_600,-1.0,
συστατικός,218,pagan_300_600,-1.0,
πηγή,217,pagan_300_600,-1.0,
μισθός,217,pagan_300_600,-1.0,
χαρίζω,217,pagan_300_600,-1.0,
παρίημι,217,pagan_300_600,-1.0,
συνήθεια,216,pagan_300_600,-1.0,
ἐκβαίνω,215,pagan_300_600,-1,
ἐμφαίνω,215,pagan_300_600,-1.0,
εὔλογος,215,pagan_300_600,-1.0,
παρμενίδης,215,pagan_300_600,-1.0,
πικρός,215,pagan_300_600,3,
ὁλότης,215,pagan_300_600,-1,
τείνω,214,pagan_300_600,-1,
παιδεία,213,pagan_300_600,-1.0,
θεραπεύω,213,pagan_300_600,-1.0,
μεταδίδωμι,213,pagan_300_600,-1,
κύβος,212,pagan_300_600,-1.0,
δικάζω,212,pagan_300_600,-1.0,
οἴχομαι,212,pagan_300_600,-1.0,
θῆλυς,212,pagan_300_600,-1.0,
μοῦσα,212,pagan_300_600,-1.0,
ἄκρος,211,pagan_300_600,-1.0,
ὑβρίζω,211,pagan_300_600,3,
ἔπειμι,211,pagan_300_600,-1.0,
πέρσης,211,pagan_300_600,-1.0,
ἀνίστημι,210,pagan_300_600,-1.0,
ξίφος,210,pagan_300_600,-1.0,
ψυχικός,209,pagan_300_600,-1.0,
περιπατέω,209,pagan_300_600,-1.0,
διπλόος,209,pagan_300_600,2.0,
τύπτω,209,pagan_300_600,5,
παρασκευάζω,209,pagan_300_600,-1.0,
ἁπτός,209,pagan_300_600,-1,
ἀνόμοιος,209,pagan_300_600,-1.0,
ὕβρις,208,pagan_300_600,3,
αἰδέομαι,208,pagan_300_600,-1,
νόθος,208,pagan_300_600,2,
ὁμοιομερής,207,pagan_300_600,-1.0,
ὕψος,207,pagan_300_600,-1.0,
αὐχήν,206,pagan_300_600,,
εὐδαίμων,206,pagan_300_600,-1.0,
χθών,206,pagan_300_600,-1.0,
ἐγγράφω,205,pagan_300_600,-1,
νεκρός,205,pagan_300_600,5.0,
συντελέω,205,pagan_300_600,-1.0,
ἀπαλλάσσω,205,pagan_300_600,-1.0,
σωτηρία,205,pagan_300_600,-1.0,
ἀριθμέω,205,pagan_300_600,-1.0,
μέτριος,204,pagan_300_600,-1.0,
ἰσχυρός,204,pagan_300_600,-1.0,
αἰσχύνω,204,pagan_300_600,4,
διάκειμαι,204,pagan_300_600,-1.0,
ἔλεγχος,204,pagan_300_600,-1,
πόντος,204,pagan_300_600,-1.0,
ὁπόσος,204,pagan_300_600,-1,
ζη,204,pagan_300_600,-1,
ἥρα,204,pagan_300_600,-1.0,
λογίζομαι,203,pagan_300_600,-1.0,
ποικίλος,203,pagan_300_600,-1.0,
παλάμη,203,pagan_300_600,-1.0,
ἀθήναιος,203,pagan_300_600,-1,
ὄρνις,202,pagan_300_600,-1.0,
μυρίος,201,pagan_300_600,-1.0,
ἐπιγράφω,201,pagan_300_600,-1.0,
διαφεύγω,201,pagan_300_600,-1,
ἐμπεδοκλῆς,201,pagan_300_600,-1.0,
βε,201,pagan_300_600,-1,
ταῦρος,200,pagan_300_600,-1.0,
ἔθος,200,pagan_300_600,-1.0,
διατρίβω,200,pagan_300_600,-1.0,
γέρων,200,pagan_300_600,-1.0,
δέμας,200,pagan_300_600,-1.0,
